date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2020-01-09,ZJV00H0R,ST12000NM0007,12000138625024,0,77.0,49451280.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,656138642.0,,,80.0,17645.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,191.0,100.0,884.0,29.0,29.0,77.0,49451280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17515.0,100.0,69501080120.0,100.0,215948968452.0,,,,,,,,,,
2020-01-10,ZJV00H0R,ST12000NM0007,12000138625024,0,100.0,938304.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,657602244.0,,,80.0,17661.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,191.0,100.0,884.0,29.0,29.0,100.0,938304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17531.0,100.0,69501287208.0,100.0,216144389140.0,,,,,,,,,,
2020-01-11,ZJV00H0R,ST12000NM0007,12000138625024,0,67.0,4686880.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,659739589.0,,,80.0,17692.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,191.0,100.0,885.0,29.0,29.0,67.0,4686880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17562.0,100.0,69501708424.0,100.0,216391857252.0,,,,,,,,,,
2020-01-12,ZJV00H0R,ST12000NM0007,12000138625024,0,84.0,239295296.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,661871460.0,,,80.0,17724.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,192.0,100.0,887.0,29.0,29.0,84.0,239295296.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17593.0,100.0,69502124728.0,100.0,216626049364.0,,,,,,,,,,
2020-01-13,ZJV00H0R,ST12000NM0007,12000138625024,0,81.0,129360512.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,663065005.0,,,80.0,17739.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,192.0,100.0,887.0,29.0,29.0,81.0,129360512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17609.0,100.0,69502333040.0,100.0,216760046964.0,,,,,,,,,,
2020-01-14,ZJV00H0R,ST12000NM0007,12000138625024,0,82.0,173001464.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,665484064.0,,,80.0,17771.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,192.0,100.0,889.0,29.0,29.0,82.0,173001464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17640.0,100.0,69502751520.0,100.0,217047410196.0,,,,,,,,,,
2020-01-15,ZJV00H0R,ST12000NM0007,12000138625024,0,80.0,97095096.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,666879091.0,,,80.0,17787.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,192.0,100.0,889.0,29.0,29.0,80.0,97095096.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17656.0,100.0,69502962648.0,100.0,217215433332.0,,,,,,,,,,
2020-01-16,ZJV00H0R,ST12000NM0007,12000138625024,0,77.0,52403216.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,668706605.0,,,80.0,17818.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,193.0,100.0,891.0,30.0,30.0,77.0,52403216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17687.0,100.0,69504271824.0,100.0,217413572908.0,,,,,,,,,,
2020-01-17,ZJV00H0R,ST12000NM0007,12000138625024,0,83.0,222285728.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,670131780.0,,,80.0,17834.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,193.0,100.0,891.0,29.0,29.0,83.0,222285728.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17703.0,100.0,69504495696.0,100.0,217583231548.0,,,,,,,,,,
2020-01-18,ZJV00H0R,ST12000NM0007,12000138625024,0,78.0,62323280.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,672728816.0,,,80.0,17865.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,195.0,100.0,893.0,29.0,29.0,78.0,62323280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17734.0,100.0,69504936136.0,100.0,217911110140.0,,,,,,,,,,
2020-01-19,ZJV00H0R,ST12000NM0007,12000138625024,0,83.0,219647992.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,673910705.0,,,80.0,17881.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,195.0,100.0,893.0,29.0,29.0,83.0,219647992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17750.0,100.0,69505165880.0,100.0,218068205108.0,,,,,,,,,,
2020-01-20,ZJV00H0R,ST12000NM0007,12000138625024,0,75.0,28557816.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,676225642.0,,,80.0,17913.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,196.0,100.0,895.0,29.0,29.0,75.0,28557816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17781.0,100.0,69505605744.0,100.0,218364956516.0,,,,,,,,,,
2020-01-21,ZJV00H0R,ST12000NM0007,12000138625024,0,83.0,182435952.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,677384776.0,,,80.0,17928.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,196.0,100.0,895.0,29.0,29.0,83.0,182435952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17797.0,100.0,69505834160.0,100.0,218518606236.0,,,,,,,,,,
2020-01-22,ZJV00H0R,ST12000NM0007,12000138625024,0,81.0,128283384.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,678787436.0,,,80.0,17944.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,196.0,100.0,896.0,29.0,29.0,81.0,128283384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17813.0,100.0,69506061752.0,100.0,218708366740.0,,,,,,,,,,
2020-01-23,ZJV00H0R,ST12000NM0007,12000138625024,0,82.0,172057672.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,680897649.0,,,80.0,17976.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,196.0,100.0,897.0,29.0,29.0,82.0,172057672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17844.0,100.0,69506503016.0,100.0,218995840428.0,,,,,,,,,,
2020-01-24,ZJV00H0R,ST12000NM0007,12000138625024,1,82.0,172057672.0,,,90.0,0.0,100.0,15.0,100.0,32.0,88.0,680897649.0,,,80.0,17976.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,196.0,100.0,897.0,29.0,29.0,82.0,172057672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17844.0,100.0,69506503016.0,100.0,218995840428.0,,,,,,,,,,
2020-01-04,ZJV11M96,ST12000NM0007,12000138625024,0,81.0,116255328.0,,,99.0,0.0,100.0,1.0,100.0,0.0,74.0,27812595.0,,,100.0,491.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,8.0,100.0,24.0,29.0,29.0,81.0,116255328.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,488.0,100.0,20408583904.0,100.0,5831516460.0,,,,,,,,,,
2020-01-05,ZJV11M96,ST12000NM0007,12000138625024,0,81.0,121151008.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,30116713.0,,,100.0,522.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,8.0,100.0,25.0,30.0,30.0,81.0,121151008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,519.0,100.0,21804523112.0,100.0,5905384428.0,,,,,,,,,,
2020-01-06,ZJV11M96,ST12000NM0007,12000138625024,0,81.0,122435472.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,31341535.0,,,100.0,538.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,8.0,100.0,26.0,30.0,30.0,81.0,122435472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,535.0,100.0,22480161872.0,100.0,5963472852.0,,,,,,,,,,
2020-01-07,ZJV11M96,ST12000NM0007,12000138625024,0,80.0,101237696.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,33283915.0,,,100.0,570.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,8.0,100.0,27.0,30.0,30.0,80.0,101237696.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,567.0,100.0,23571680768.0,100.0,6071465988.0,,,,,,,,,,
2020-01-08,ZJV11M96,ST12000NM0007,12000138625024,0,82.0,169939960.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,34973281.0,,,100.0,601.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,9.0,100.0,30.0,29.0,29.0,82.0,169939960.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,598.0,100.0,24511713784.0,100.0,6176699692.0,,,,,,,,,,
2020-01-09,ZJV11M96,ST12000NM0007,12000138625024,0,79.0,73239168.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,35853706.0,,,100.0,617.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,9.0,100.0,30.0,30.0,30.0,79.0,73239168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,614.0,100.0,24812343080.0,100.0,6267651396.0,,,,,,,,,,
2020-01-10,ZJV11M96,ST12000NM0007,12000138625024,0,84.0,233400808.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,37499587.0,,,100.0,649.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,10.0,100.0,32.0,29.0,29.0,84.0,233400808.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,646.0,100.0,24812702504.0,100.0,7159876204.0,,,,,,,,,,
2020-01-11,ZJV11M96,ST12000NM0007,12000138625024,0,74.0,27381552.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,38379682.0,,,100.0,665.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,10.0,100.0,32.0,29.0,29.0,74.0,27381552.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,662.0,100.0,24812880600.0,100.0,7686101252.0,,,,,,,,,,
2020-01-12,ZJV11M96,ST12000NM0007,12000138625024,0,82.0,170148672.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,39621349.0,,,100.0,697.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,12.0,100.0,34.0,28.0,28.0,82.0,170148672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,694.0,100.0,24813238448.0,100.0,8316793828.0,,,,,,,,,,
2020-01-13,ZJV11M96,ST12000NM0007,12000138625024,0,76.0,35824256.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,40319643.0,,,100.0,713.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,12.0,100.0,34.0,29.0,29.0,76.0,35824256.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,709.0,100.0,24813415240.0,100.0,8670574180.0,,,,,,,,,,
2020-01-14,ZJV11M96,ST12000NM0007,12000138625024,0,83.0,186830048.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,41895307.0,,,100.0,744.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,13.0,100.0,36.0,28.0,28.0,83.0,186830048.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,741.0,100.0,24813765768.0,100.0,9553652804.0,,,,,,,,,,
2020-01-15,ZJV11M96,ST12000NM0007,12000138625024,0,82.0,160418936.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,42701004.0,,,100.0,760.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,13.0,100.0,36.0,28.0,28.0,82.0,160418936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,757.0,100.0,24813941560.0,100.0,10015347332.0,,,,,,,,,,
2020-01-16,ZJV11M96,ST12000NM0007,12000138625024,0,83.0,216615104.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,44445627.0,,,100.0,792.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,14.0,100.0,38.0,29.0,29.0,83.0,216615104.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,788.0,100.0,24814336096.0,100.0,11047712476.0,,,,,,,,,,
2020-01-17,ZJV11M96,ST12000NM0007,12000138625024,0,84.0,228422208.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,45326031.0,,,100.0,808.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,14.0,100.0,38.0,29.0,29.0,84.0,228422208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,804.0,100.0,24814525832.0,100.0,11547647620.0,,,,,,,,,,
2020-01-18,ZJV11M96,ST12000NM0007,12000138625024,0,76.0,38120832.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,47098823.0,,,100.0,839.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,14.0,100.0,39.0,29.0,29.0,76.0,38120832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,835.0,100.0,24814877336.0,100.0,12577698484.0,,,,,,,,,,
2020-01-19,ZJV11M96,ST12000NM0007,12000138625024,0,79.0,87623648.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,48784885.0,,,100.0,871.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,15.0,100.0,41.0,29.0,29.0,79.0,87623648.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,867.0,100.0,24815254224.0,100.0,13603387892.0,,,,,,,,,,
2020-01-20,ZJV11M96,ST12000NM0007,12000138625024,0,78.0,57047128.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,49551987.0,,,99.0,887.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,15.0,100.0,41.0,29.0,29.0,78.0,57047128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,882.0,100.0,24815446288.0,100.0,14060900820.0,,,,,,,,,,
2020-01-21,ZJV11M96,ST12000NM0007,12000138625024,0,84.0,231976040.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,50897503.0,,,99.0,918.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,17.0,100.0,43.0,29.0,29.0,84.0,231976040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,913.0,100.0,24815822032.0,100.0,14723735724.0,,,,,,,,,,
2020-01-22,ZJV11M96,ST12000NM0007,12000138625024,0,66.0,3955040.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,51488924.0,,,99.0,934.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,17.0,100.0,43.0,29.0,29.0,66.0,3955040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,929.0,100.0,24816005440.0,100.0,14983812732.0,,,,,,,,,,
2020-01-23,ZJV11M96,ST12000NM0007,12000138625024,0,72.0,16559864.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,52019469.0,,,99.0,950.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,18.0,100.0,44.0,29.0,29.0,72.0,16559864.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,945.0,100.0,24816197384.0,100.0,15240366388.0,,,,,,,,,,
2020-01-24,ZJV11M96,ST12000NM0007,12000138625024,1,77.0,46768770.0,,,98.0,0.0,100.0,2.0,100.0,0.0,77.0,53455277.0,,,99.0,982.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,18.0,100.0,48.0,28.0,28.0,33.0,46768770.0,,,100.0,0.0,100.0,0.0,200.0,6.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,977.0,100.0,24816568232.0,100.0,16002633758.0,,,,,,,,,,
2020-01-04,ZJV5MN1W,ST12000NM0007,12000138625024,0,82.0,148265360.0,,,89.0,0.0,100.0,10.0,100.0,0.0,86.0,373308391.0,,,98.0,2604.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,12.0,100.0,1078.0,34.0,34.0,82.0,148265360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2345.0,100.0,29142301704.0,100.0,49375482386.0,,,,,,,,,,
2020-01-05,ZJV5MN1W,ST12000NM0007,12000138625024,0,80.0,107693600.0,,,89.0,0.0,100.0,10.0,100.0,0.0,86.0,377094308.0,,,97.0,2636.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,13.0,100.0,1080.0,35.0,35.0,80.0,107693600.0,,,100.0,0.0,100.0,0.0,200.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2376.0,100.0,29342669512.0,100.0,49866968330.0,,,,,,,,,,
2020-01-06,ZJV5MN1W,ST12000NM0007,12000138625024,0,83.0,200606640.0,,,89.0,0.0,100.0,10.0,100.0,0.0,86.0,381536529.0,,,97.0,2667.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,13.0,100.0,1081.0,35.0,35.0,83.0,200606640.0,,,100.0,0.0,100.0,0.0,200.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2408.0,100.0,29622953304.0,100.0,50412020186.0,,,,,,,,,,
2020-01-07,ZJV5MN1W,ST12000NM0007,12000138625024,0,80.0,94442472.0,,,89.0,0.0,100.0,10.0,100.0,0.0,86.0,383545566.0,,,97.0,2683.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,13.0,100.0,1081.0,35.0,35.0,80.0,94442472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2423.0,100.0,29740516936.0,100.0,50676577722.0,,,,,,,,,,
2020-01-08,ZJV5MN1W,ST12000NM0007,12000138625024,0,84.0,229986032.0,,,89.0,0.0,100.0,10.0,100.0,0.0,86.0,388607348.0,,,97.0,2715.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,14.0,100.0,1083.0,36.0,36.0,84.0,229986032.0,,,100.0,0.0,100.0,0.0,200.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2455.0,100.0,30041582080.0,100.0,51243478154.0,,,,,,,,,,
